Ticker,FiscalYear,PeriodEndDate,AnnouncementDate,ForecastDate,cfo_forecast,forecast_window_start,forecast_window_end,has_valid_cfo_forecast
ATRAV.HE,2016,2016-12-31,2017-02-14,2017-05-03,665.971570814517,2017-02-14,2017-06-30,1
ATRAV.HE,2017,2017-12-31,2018-02-15,2018-06-06,684.779844596186,2018-02-15,2018-06-30,1
ATRAV.HE,2018,2018-12-31,2019-02-13,2019-04-30,774.079806204159,2019-02-13,2019-06-30,1
ATRAV.HE,2019,2019-12-31,2020-02-13,2020-05-03,829.726523887974,2020-02-13,2020-06-30,1
ATRAV.HE,2020,2020-12-31,2021-02-16,2021-06-09,952.376788650064,2021-02-16,2021-06-30,1
ATRAV.HE,2021,2021-12-31,2022-02-15,2022-05-05,815.721565816794,2022-02-15,2022-06-30,1
ATRAV.HE,2022,2022-12-31,2023-02-22,2023-04-26,1158.35846998675,2023-02-22,2023-06-30,1
ATRAV.HE,2023,2023-12-31,2024-02-22,2024-04-24,1168.8621047452,2024-02-22,2024-06-30,1
ATRAV.HE,2024,2024-12-31,2025-02-13,2025-04-26,1334.4647203882,2025-02-13,2025-06-30,1
ATRLJb.ST,2013,2013-12-31,2014-02-21,2014-06-16,755.792902320105,2014-02-21,2014-06-30,1
ATRLJb.ST,2014,2014-12-31,2015-02-20,2015-06-29,1236.58356327568,2015-02-20,2015-06-30,1
ATRLJb.ST,2015,2015-12-31,2016-02-19,2016-04-25,929.599323410014,2016-02-19,2016-06-30,1
ATRLJb.ST,2016,2016-12-31,2017-02-23,2017-05-24,1175.88308700518,2017-02-23,2017-06-30,1
ATRLJb.ST,2017,2017-12-31,2018-02-16,2018-06-05,1349.82959310091,2018-02-16,2018-06-30,1
ATRLJb.ST,2018,2018-12-31,2019-02-15,2019-06-18,936.879735060261,2019-02-15,2019-06-30,1
ATRLJb.ST,2019,2019-12-31,2020-02-07,2020-05-22,872.738452336328,2020-02-07,2020-06-30,1
ATRLJb.ST,2020,2020-12-31,2021-02-09,2021-04-19,966.499017027864,2021-02-09,2021-06-30,1
ATRLJb.ST,2021,2021-12-31,2022-02-10,2022-04-19,861.395068797718,2022-02-10,2022-06-30,1
ATRLJb.ST,2022,2022-12-31,2023-02-02,2023-06-21,1165.12776212215,2023-02-02,2023-06-30,1
ATRLJb.ST,2023,2023-12-31,2024-01-31,2024-06-27,1634.17307674204,2024-01-31,2024-06-30,1
ATRLJb.ST,2024,2024-12-31,2025-01-31,2025-06-24,1360.2146548193,2025-01-31,2025-06-30,1
ATTE.ST,2015,2015-12-31,2016-02-25,2016-05-13,829.164643905041,2016-02-25,2016-06-30,1
ATTE.ST,2016,2016-12-31,2017-02-15,2017-06-27,924.165136131869,2017-02-15,2017-06-30,1
ATTE.ST,2017,2017-12-31,2018-02-15,2018-06-29,926.912982730677,2018-02-15,2018-06-30,1
ATTE.ST,2018,2018-12-31,2019-02-14,2019-05-08,1023.46240421705,2019-02-14,2019-06-30,1
ATTE.ST,2019,2019-12-31,2020-02-13,2020-05-22,1435.43417831805,2020-02-13,2020-06-30,1
ATTE.ST,2020,2020-12-31,2021-02-10,2021-04-15,1109.50471614377,2021-02-10,2021-06-30,1
ATTE.ST,2021,2021-12-31,2022-02-10,2022-06-09,1152.05159378213,2022-02-10,2022-06-30,1
ATTE.ST,2022,2022-12-31,2023-02-10,2023-05-01,1453.19316527209,2023-02-10,2023-06-30,1
ATTE.ST,2023,2023-12-31,2024-02-08,2024-06-28,1709.768062847,2024-02-08,2024-06-30,1
ATTE.ST,2024,2024-12-31,2025-02-06,2025-05-19,2242.59675305074,2025-02-06,2025-06-30,1
AUSS.OL,2013,2013-12-31,2014-02-25,2014-06-19,1777.66667,2014-02-25,2014-06-30,1
AUSS.OL,2014,2014-12-31,2015-02-24,2015-06-16,1774.66667,2015-02-24,2015-06-30,1
AUSS.OL,2015,2015-12-31,2016-02-23,2016-05-23,1756.75,2016-02-23,2016-06-30,1
AUSS.OL,2016,2016-12-31,2017-02-21,2017-06-13,3822.4,2017-02-21,2017-06-30,1
AUSS.OL,2017,2017-12-31,2018-02-27,2018-06-20,4128.1,2018-02-27,2018-06-30,1
AUSS.OL,2018,2018-12-31,2019-02-26,2019-05-15,3928.275,2019-02-26,2019-06-30,1
AUSS.OL,2019,2019-12-31,2020-02-25,2020-05-15,2888.23333,2020-02-25,2020-06-30,1
AUSS.OL,2020,2020-12-31,2021-02-19,2021-06-10,3039.0,2021-02-19,2021-06-30,1
AUSS.OL,2021,2021-12-31,2022-02-17,2022-06-13,2750.0,2022-02-17,2022-06-30,1
AUSS.OL,2022,2022-12-31,2023-02-21,2023-05-23,3900.0,2023-02-21,2023-06-30,1
AUSS.OL,2023,2023-12-31,2024-02-28,2024-05-16,4897.0,2024-02-28,2024-06-30,1
AUSS.OL,2024,2024-12-31,2025-02-28,2025-06-10,5560.88,2025-02-28,2025-06-30,1
AUTO.OL,2021,2021-12-31,2022-02-17,2022-06-29,1566.663033,2022-02-17,2022-06-30,1
AUTO.OL,2022,2022-12-31,2023-02-16,2023-06-01,2738.901025,2023-02-16,2023-06-30,1
AUTO.OL,2023,2023-12-31,2024-02-14,2024-05-28,1570.962562,2024-02-14,2024-06-30,1
AUTO.OL,2024,2024-12-31,2025-02-20,2025-06-04,1510.66027788,2025-02-20,2025-06-30,1
AXFO.ST,2013,2013-12-31,2014-02-04,2014-04-25,1570.73249829196,2014-02-04,2014-06-30,1
AXFO.ST,2014,2014-12-31,2015-02-10,2015-06-30,1806.15852038783,2015-02-10,2015-06-30,1
AXFO.ST,2015,2015-12-31,2016-02-05,2016-06-30,2169.69337888617,2016-02-05,2016-06-30,1
AXFO.ST,2016,2016-12-31,2017-02-07,2017-06-30,2206.71729833638,2017-02-07,2017-06-30,1
AXFO.ST,2017,2017-12-31,2018-02-06,2018-06-18,2106.98423486125,2018-02-06,2018-06-30,1
AXFO.ST,2018,2018-12-31,2019-02-05,2019-06-26,3270.01437882665,2019-02-05,2019-06-30,1
AXFO.ST,2019,2019-12-31,2020-02-06,2020-06-24,4475.41527155339,2020-02-06,2020-06-30,1
AXFO.ST,2020,2020-12-31,2021-02-04,2021-06-24,4382.42016131889,2021-02-04,2021-06-30,1
AXFO.ST,2021,2021-12-31,2022-02-03,2022-06-23,5424.84654842461,2022-02-03,2022-06-30,1
AXFO.ST,2022,2022-12-31,2023-02-01,2023-06-19,5776.07986913813,2023-02-01,2023-06-30,1
AXFO.ST,2023,2023-12-31,2024-02-01,2024-06-19,6328.15661761181,2024-02-01,2024-06-30,1
AXFO.ST,2024,2024-12-31,2025-01-30,2025-06-27,6707.17607738864,2025-01-30,2025-06-30,1
AZN.ST,2013,2013-12-31,2014-02-06,2014-06-05,38411.630236606,2014-02-06,2014-06-30,1
AZN.ST,2014,2014-12-31,2015-02-05,2015-06-25,42034.182834001,2015-02-05,2015-06-30,1
AZN.ST,2015,2015-12-31,2016-02-04,2016-06-15,42043.02524,2016-02-04,2016-06-30,1
AZN.ST,2016,2016-12-31,2017-02-02,2017-06-30,38471.737612182,2017-02-02,2017-06-30,1
AZN.ST,2017,2017-12-31,2018-02-02,2018-05-25,37094.976360565,2018-02-02,2018-06-30,1
AZN.ST,2018,2018-12-31,2019-02-14,2019-06-10,40650.01232,2019-02-14,2019-06-30,1
AZN.ST,2019,2019-12-31,2020-02-14,2020-06-27,53309.39288475,2020-02-14,2020-06-30,1
AZN.ST,2020,2020-12-31,2021-02-11,2021-06-18,67520.454573,2021-02-11,2021-06-30,1
AZN.ST,2021,2021-12-31,2022-02-10,2022-06-28,105635.765842791,2022-02-10,2022-06-30,1
AZN.ST,2022,2022-12-31,2023-02-09,2023-06-02,81241.142308185,2023-02-09,2023-06-30,1
AZN.ST,2023,2023-12-31,2024-02-08,2024-06-19,132205.6858,2024-02-08,2024-06-30,1
AZN.ST,2024,2024-12-31,2025-02-06,2025-06-24,147291.9112587,2025-02-06,2025-06-30,1
BAKKA.OL,2013,2013-12-31,2014-02-25,2014-06-19,709.338796816821,2014-02-25,2014-06-30,1
BAKKA.OL,2014,2014-12-31,2015-02-24,2015-06-16,846.814839655432,2015-02-24,2015-06-30,1
BAKKA.OL,2015,2015-12-31,2016-02-24,2016-06-09,1093.28801600186,2016-02-24,2016-06-30,1
BAKKA.OL,2016,2016-12-31,2017-02-27,2017-06-30,1562.73008250818,2017-02-27,2017-06-30,1
BAKKA.OL,2017,2017-12-31,2018-02-20,2018-06-15,1175.04269786756,2018-02-20,2018-06-30,1
BAKKA.OL,2018,2018-12-31,2019-02-19,2019-06-19,1407.60205502932,2019-02-19,2019-06-30,1
BAKKA.OL,2019,2019-12-31,2020-02-25,2020-06-29,1012.43119766442,2020-02-25,2020-06-30,1
BAKKA.OL,2020,2020-12-31,2021-02-23,2021-05-12,2150.55478297582,2021-02-23,2021-06-30,1
BAKKA.OL,2021,2021-12-31,2022-04-01,2022-06-08,2429.74653525267,2022-04-01,2022-06-30,1
BAKKA.OL,2022,2022-12-31,2023-02-21,2023-06-05,3485.48226291337,2023-02-21,2023-06-30,1
BAKKA.OL,2023,2023-12-31,2024-02-20,2024-06-11,3008.01711022783,2024-02-20,2024-06-30,1
BAKKA.OL,2024,2024-12-31,2025-02-17,2025-06-23,2279.39091967404,2025-02-17,2025-06-30,1
BALCO.ST,2017,2017-12-31,2018-02-23,2018-05-18,68.5881291059697,2018-02-23,2018-06-30,1
BALCO.ST,2018,2018-12-31,2019-02-22,2019-05-21,136.641730079413,2019-02-22,2019-06-30,1
BALCO.ST,2019,2019-12-31,2020-02-20,2020-05-14,133.536081527727,2020-02-20,2020-06-30,1
BALCO.ST,2020,2020-12-31,2021-02-18,2021-05-20,99.0465180722891,2021-02-18,2021-06-30,1
BALCO.ST,2021,2021-12-31,2022-02-17,2022-05-09,151.511229267518,2022-02-17,2022-06-30,1
BALCO.ST,2022,2022-12-31,2023-02-06,2023-04-25,133.575125208681,2023-02-06,2023-06-30,1
BALCO.ST,2023,2023-12-31,2024-02-05,2024-06-27,35.9983054995952,2024-02-05,2024-06-30,1
BALCO.ST,2024,2024-12-31,2025-02-10,2025-04-29,107.631587157967,2025-02-10,2025-06-30,1
BAVA.CO,2013,2013-12-31,2014-03-19,2014-06-16,50.18404787315,2014-03-19,2014-06-30,1
BAVA.CO,2014,2014-12-31,2015-03-11,2015-06-24,69.4713032765951,2015-03-11,2015-06-30,1
BAVA.CO,2015,2015-12-31,2016-03-07,2016-06-02,29.2087884739359,2016-03-07,2016-06-30,1
BAVA.CO,2016,2016-12-31,2017-03-15,2017-06-07,866.143466085403,2017-03-15,2017-06-30,1
BAVA.CO,2017,2017-12-31,2018-03-12,2018-05-25,-270.65773143876,2018-03-12,2018-06-30,1
BAVA.CO,2018,2018-12-31,2019-03-21,2019-05-23,-464.741967119842,2019-03-21,2019-06-30,1
BAVA.CO,2019,2019-12-31,2020-02-20,2020-06-15,633.012306734303,2020-02-20,2020-06-30,1
BAVA.CO,2020,2020-12-31,2021-01-28,2021-05-28,-114.15996097273,2021-01-28,2021-06-30,1
BAVA.CO,2021,2021-12-31,2022-03-04,2022-06-26,-1108.52912156507,2022-03-04,2022-06-30,1
BAVA.CO,2022,2022-12-31,2023-03-02,2023-06-20,-651.765629809877,2023-03-02,2023-06-30,1
BAVA.CO,2023,2023-12-31,2024-03-06,2024-06-19,1109.79884016307,2024-03-06,2024-06-30,1
BAVA.CO,2024,2024-12-31,2025-02-03,2025-06-16,2226.14698952068,2025-02-03,2025-06-30,1
BEIAb.ST,2013,2013-12-31,2014-02-14,2014-05-22,388.674883092433,2014-02-14,2014-06-30,1
BEIAb.ST,2014,2014-12-31,2015-02-09,2015-05-04,399.817406836565,2015-02-09,2015-06-30,1
BEIAb.ST,2015,2015-12-31,2016-02-17,2016-04-29,476.527505914581,2016-02-17,2016-06-30,1
BEIAb.ST,2016,2016-12-31,2017-02-14,2017-05-23,438.789306557603,2017-02-14,2017-06-30,1
BEIAb.ST,2017,2017-12-31,2018-02-14,2018-06-11,475.794374718563,2018-02-14,2018-06-30,1
BEIAb.ST,2018,2018-12-31,2019-02-13,2019-05-08,572.287963585843,2019-02-13,2019-06-30,1
BEIAb.ST,2019,2019-12-31,2020-02-14,2020-04-28,662.660717537789,2020-02-14,2020-06-30,1
BEIAb.ST,2020,2020-12-31,2021-02-15,2021-05-28,709.362923621649,2021-02-15,2021-06-30,1
BEIAb.ST,2021,2021-12-31,2022-02-16,2022-04-27,753.400223531802,2022-02-16,2022-06-30,1
BEIAb.ST,2022,2022-12-31,2023-02-15,2023-04-28,1047.4322228184,2023-02-15,2023-06-30,1
BEIAb.ST,2023,2023-12-31,2024-02-15,2024-04-29,1283.12920982973,2024-02-15,2024-06-30,1
BEIAb.ST,2024,2024-12-31,2025-02-06,2025-06-30,1083.76392088718,2025-02-06,2025-06-30,1
BEIJb.ST,2013,2013-12-31,2014-02-06,2014-06-26,261.694896519983,2014-02-06,2014-06-30,1
BEIJb.ST,2014,2014-12-31,2015-02-10,2015-04-23,258.711633577353,2015-02-10,2015-06-30,1
BEIJb.ST,2015,2015-12-31,2016-02-10,2016-04-21,396.871838339168,2016-02-10,2016-06-30,1
BEIJb.ST,2016,2016-12-31,2017-02-16,2017-04-25,397.047024019882,2017-02-16,2017-06-30,1
BEIJb.ST,2017,2017-12-31,2018-01-31,2018-05-20,596.902096543845,2018-01-31,2018-06-30,1
BEIJb.ST,2018,2018-12-31,2019-01-30,2019-04-17,758.051938009647,2019-01-30,2019-06-30,1
BEIJb.ST,2019,2019-12-31,2020-01-30,2020-06-30,1268.0640211186,2020-01-30,2020-06-30,1
BEIJb.ST,2020,2020-12-31,2021-01-28,2021-04-23,837.060625954927,2021-01-28,2021-06-30,1
BEIJb.ST,2021,2021-12-31,2022-01-27,2022-04-22,1631.91783295711,2022-01-27,2022-06-30,1
BEIJb.ST,2022,2022-12-31,2023-01-31,2023-04-26,2751.44074084837,2023-01-31,2023-06-30,1
BEIJb.ST,2023,2023-12-31,2024-01-31,2024-06-25,3724.32994432018,2024-01-31,2024-06-30,1
BEIJb.ST,2024,2024-12-31,2025-01-31,2025-06-24,4341.37035111489,2025-01-31,2025-06-30,1
BESQAB.ST,2022,2022-12-31,2023-02-17,2023-05-16,-678.071631082567,2023-02-17,2023-06-30,1
BESQAB.ST,2023,2023-12-31,2024-02-09,2024-02-20,-428.548145004148,2024-02-09,2024-06-30,1
BESQAB.ST,2024,2024-12-31,2025-02-14,2025-06-30,139.39884123672,2025-02-14,2025-06-30,1
BETCO.CO,2018,2018-12-31,2019-02-19,2019-06-20,173.843913014023,2019-02-19,2019-06-30,1
BETCO.CO,2019,2019-12-31,2020-02-19,2020-06-23,274.500729233796,2020-02-19,2020-06-30,1
BETCO.CO,2020,2020-12-31,2021-02-24,2021-06-30,479.221367349116,2021-02-24,2021-06-30,1
BETCO.CO,2021,2021-12-31,2022-02-24,2022-05-24,486.97161932977,2022-02-24,2022-06-30,1
BETCO.CO,2022,2022-12-31,2023-02-21,2023-05-25,858.689651845817,2023-02-21,2023-06-30,1
BETCO.CO,2023,2023-12-31,2024-02-21,2024-05-27,1065.72164976438,2024-02-21,2024-06-30,1
BETCO.CO,2024,2024-12-31,2025-02-19,2025-05-26,1005.41277798654,2025-02-19,2025-06-30,1
BETCO.ST,2018,2018-12-31,2019-02-19,2019-06-20,173.843913014023,2019-02-19,2019-06-30,1
BETCO.ST,2019,2019-12-31,2020-02-19,2020-06-23,274.500729233796,2020-02-19,2020-06-30,1
BETCO.ST,2020,2020-12-31,2021-02-24,2021-06-30,479.221367349116,2021-02-24,2021-06-30,1
BETCO.ST,2021,2021-12-31,2022-02-24,2022-05-24,486.97161932977,2022-02-24,2022-06-30,1
BETCO.ST,2022,2022-12-31,2023-02-21,2023-05-25,858.689651845817,2023-02-21,2023-06-30,1
BETCO.ST,2023,2023-12-31,2024-02-21,2024-05-27,1065.72164976438,2024-02-21,2024-06-30,1
BETCO.ST,2024,2024-12-31,2025-02-19,2025-05-26,1005.41277798654,2025-02-19,2025-06-30,1
BETSb.ST,2013,2013-12-31,2014-02-07,2014-04-28,848.096215152271,2014-02-07,2014-06-30,1
BETSb.ST,2014,2014-12-31,2015-02-06,2015-06-30,770.974721529502,2015-02-06,2015-06-30,1
BETSb.ST,2015,2015-12-31,2016-02-05,2016-06-30,990.257255369873,2016-02-05,2016-06-30,1
BETSb.ST,2016,2016-12-31,2017-02-09,2017-06-13,992.048109493799,2017-02-09,2017-06-30,1
BETSb.ST,2017,2017-12-31,2018-02-08,2018-06-11,1048.84153707923,2018-02-08,2018-06-30,1
BETSb.ST,2018,2018-12-31,2019-02-14,2019-06-28,1204.77713970398,2019-02-14,2019-06-30,1
BETSb.ST,2019,2019-12-31,2020-02-13,2020-06-25,1266.16011912283,2020-02-13,2020-06-30,1
BETSb.ST,2020,2020-12-31,2021-02-09,2021-05-03,1381.19548069158,2021-02-09,2021-06-30,1
BETSb.ST,2021,2021-12-31,2022-02-10,2022-05-17,1250.53659328053,2022-02-10,2022-06-30,1
BETSb.ST,2022,2022-12-31,2023-02-14,2023-04-28,2225.79564489112,2023-02-14,2023-06-30,1
BETSb.ST,2023,2023-12-31,2024-02-15,2024-04-26,2821.01670088102,2024-02-15,2024-06-30,1
BETSb.ST,2024,2024-12-31,2025-02-06,2025-06-27,3253.309215769,2025-02-06,2025-06-30,1
BEWI.OL,2020,2020-12-31,2021-02-24,2021-04-08,473.48795101788,2021-02-24,2021-06-30,1
BEWI.OL,2021,2021-12-31,2022-03-25,2022-05-24,984.195272750692,2022-03-25,2022-06-30,1
BEWI.OL,2022,2022-12-31,2023-02-16,2023-05-10,1624.74729618446,2023-02-16,2023-06-30,1
BEWI.OL,2023,2023-12-31,2024-02-15,2024-05-23,818.832733210065,2024-02-15,2024-06-30,1
BEWI.OL,2024,2024-12-31,2025-02-13,2025-05-14,1012.72306213894,2025-02-13,2025-06-30,1
BHGF.ST,2018,2018-12-31,2019-01-31,2019-05-28,328.119573146585,2019-01-31,2019-06-30,1
BHGF.ST,2019,2019-12-31,2020-01-31,2020-06-15,555.148825441313,2020-01-31,2020-06-30,1
BHGF.ST,2020,2020-12-31,2021-01-29,2021-06-11,890.435217705076,2021-01-29,2021-06-30,1
BHGF.ST,2021,2021-12-31,2022-01-28,2022-06-08,1338.83113722455,2022-01-28,2022-06-30,1
BHGF.ST,2022,2022-12-31,2023-01-27,2023-06-20,1282.97523756548,2023-01-27,2023-06-30,1
BHGF.ST,2023,2023-12-31,2024-01-26,2024-05-31,718.745118552828,2024-01-26,2024-06-30,1
BHGF.ST,2024,2024-12-31,2025-01-29,2025-06-25,630.249852136626,2025-01-29,2025-06-30,1
BICO.ST,2021,2021-12-31,2022-02-23,2022-05-20,-18.3570442515989,2022-02-23,2022-06-30,1
BICO.ST,2022,2022-12-31,2023-02-22,2023-05-08,71.1942493457778,2023-02-22,2023-06-30,1
BICO.ST,2023,2023-12-31,2024-02-20,2024-05-27,85.8039169833382,2024-02-20,2024-06-30,1
BICO.ST,2024,2024-12-31,2025-02-19,2025-06-25,-56.2360343043028,2025-02-19,2025-06-30,1
BILL.ST,2013,2013-12-31,2014-02-18,2014-05-20,2384.12245502338,2014-02-18,2014-06-30,1
BILL.ST,2014,2014-12-31,2015-02-03,2015-06-18,3091.44703473213,2015-02-03,2015-06-30,1
BILL.ST,2015,2015-12-31,2016-02-10,2016-06-09,2981.65308359535,2016-02-10,2016-06-30,1
BILL.ST,2016,2016-12-31,2017-02-02,2017-06-27,3094.98375599587,2017-02-02,2017-06-30,1
BILL.ST,2017,2017-12-31,2018-01-29,2018-06-19,3013.9909599231,2018-01-29,2018-06-30,1
BILL.ST,2018,2018-12-31,2019-01-29,2019-06-25,2686.37639827958,2019-01-29,2019-06-30,1
BILL.ST,2019,2019-12-31,2020-01-29,2020-06-23,2777.68971371376,2020-01-29,2020-06-30,1
BILL.ST,2020,2020-12-31,2021-01-29,2021-06-28,2910.66946042909,2021-01-29,2021-06-30,1
BILL.ST,2021,2021-12-31,2022-01-28,2022-06-28,4788.44556576731,2022-01-28,2022-06-30,1
BILL.ST,2022,2022-12-31,2023-01-27,2023-06-26,4014.19013001538,2023-01-27,2023-06-30,1
BILL.ST,2023,2023-12-31,2024-01-25,2024-06-17,3918.53883882116,2024-01-25,2024-06-30,1
BILL.ST,2024,2024-12-31,2025-02-04,2025-06-27,5140.29804055196,2025-02-04,2025-06-30,1
BIOAb.ST,2017,2017-12-31,2018-02-20,2018-02-21,-267.524122888092,2018-02-20,2018-06-30,1
BIOAb.ST,2018,2018-12-31,2019-02-14,2019-02-15,380.857454129677,2019-02-14,2019-06-30,1
BIOAb.ST,2019,2019-12-31,2020-02-06,2020-06-23,-165.496044729535,2020-02-06,2020-06-30,1
BIOAb.ST,2020,2020-12-31,2021-02-04,2021-04-22,-173.69575021065,2021-02-04,2021-06-30,1
BIOAb.ST,2021,2021-12-31,2022-02-03,2022-05-09,308.296583604476,2022-02-03,2022-06-30,1
BIOAb.ST,2022,2022-12-31,2023-02-03,2023-05-04,415.119700090793,2023-02-03,2023-06-30,1
BIOAb.ST,2023,2023-12-31,2024-02-14,2024-06-19,246.258066248023,2024-02-14,2024-06-30,1
BIOAb.ST,2024,2024-12-31,2025-02-13,2025-06-17,1352.66795750299,2025-02-13,2025-06-30,1
BIOGb.ST,2013,2013-12-31,2014-02-12,2014-05-07,149.958451311092,2014-02-12,2014-06-30,1
BIOGb.ST,2014,2014-12-31,2015-02-12,2015-05-08,116.32964138215,2015-02-12,2015-06-30,1
BIOGb.ST,2015,2015-12-31,2016-02-12,2016-05-10,142.894592342011,2016-02-12,2016-06-30,1
BIOGb.ST,2016,2016-12-31,2017-02-10,2017-05-04,163.078484223878,2017-02-10,2017-06-30,1
BIOGb.ST,2017,2017-12-31,2018-02-08,2018-04-26,178.09129526382,2018-02-08,2018-06-30,1
BIOGb.ST,2018,2018-12-31,2019-02-07,2019-05-22,205.931604735294,2019-02-07,2019-06-30,1
BIOGb.ST,2019,2019-12-31,2020-02-06,2020-05-21,214.773170655535,2020-02-06,2020-06-30,1
BIOGb.ST,2020,2020-12-31,2021-02-04,2021-05-28,202.826371125081,2021-02-04,2021-06-30,1
BIOGb.ST,2021,2021-12-31,2022-02-04,2022-06-23,248.840180134117,2022-02-04,2022-06-30,1
BIOGb.ST,2022,2022-12-31,2023-02-03,2023-06-22,341.841747345774,2023-02-03,2023-06-30,1
BIOGb.ST,2023,2023-12-31,2024-02-07,2024-06-20,406.608409158036,2024-02-07,2024-06-30,1
BIOGb.ST,2024,2024-12-31,2025-02-12,2025-06-19,393.172500285741,2025-02-12,2025-06-30,1
BITTI.HE,2013,2013-12-31,2014-02-20,2014-05-05,149.154099088475,2014-02-20,2014-06-30,1
BITTI.HE,2014,2014-12-31,2015-02-19,2015-05-08,192.599426407654,2015-02-19,2015-06-30,1
BITTI.HE,2015,2015-12-31,2016-02-18,2016-05-19,50.5605018483253,2016-02-18,2016-06-30,1
BITTI.HE,2016,2016-12-31,2017-02-20,2017-02-25,55.7005501758239,2017-02-20,2017-06-30,1
BITTI.HE,2017,2017-12-31,2018-02-22,2018-05-29,45.8661128418138,2018-02-22,2018-06-30,1
BITTI.HE,2018,2018-12-31,2019-02-21,2019-02-22,43.911438486663,2019-02-21,2019-06-30,1
BITTI.HE,2019,2019-12-31,2020-02-13,2020-04-15,34.9600311941015,2020-02-13,2020-06-30,1
BITTI.HE,2020,2020-12-31,2021-02-11,2021-04-30,149.888233244,2021-02-11,2021-06-30,1
BITTI.HE,2021,2021-12-31,2022-02-10,2022-05-02,130.960105880129,2022-02-10,2022-06-30,1
BITTI.HE,2022,2022-12-31,2023-02-10,2023-06-22,181.514911146657,2023-02-10,2023-06-30,1
BITTI.HE,2023,2023-12-31,2024-02-09,2024-04-29,242.427367834327,2024-02-09,2024-06-30,1
BITTI.HE,2024,2024-12-31,2025-02-18,2025-04-30,203.567219799513,2025-02-18,2025-06-30,1
BMAX.ST,2013,2013-12-31,2014-01-24,2014-04-22,242.716218062577,2014-01-24,2014-06-30,1
BMAX.ST,2014,2014-12-31,2015-01-26,2015-06-01,269.434744586827,2015-01-26,2015-06-30,1
BMAX.ST,2015,2015-12-31,2016-01-26,2016-04-20,218.60668200214,2016-01-26,2016-06-30,1
BMAX.ST,2016,2016-12-31,2017-01-24,2017-05-12,323.875691233796,2017-01-24,2017-06-30,1
BMAX.ST,2017,2017-12-31,2018-01-25,2018-06-21,340.4067125568,2018-01-25,2018-06-30,1
BMAX.ST,2018,2018-12-31,2019-01-25,2019-05-09,232.643672407718,2019-01-25,2019-06-30,1
BMAX.ST,2019,2019-12-31,2020-01-28,2020-06-02,1282.02894604243,2020-01-28,2020-06-30,1
BMAX.ST,2020,2020-12-31,2021-01-26,2021-06-16,554.511000449481,2021-01-26,2021-06-30,1
BMAX.ST,2021,2021-12-31,2022-01-26,2022-06-30,959.264891524528,2022-01-26,2022-06-30,1
BMAX.ST,2022,2022-12-31,2023-01-31,2023-04-25,774.528632992973,2023-01-31,2023-06-30,1
BMAX.ST,2023,2023-12-31,2024-01-31,2024-06-11,773.381534614247,2024-01-31,2024-06-30,1
BMAX.ST,2024,2024-12-31,2025-01-31,2025-06-24,530.794761109536,2025-01-31,2025-06-30,1
BOL.ST,2013,2013-12-31,2014-02-12,2014-06-19,4207.89526174296,2014-02-12,2014-06-30,1
BOL.ST,2014,2014-12-31,2015-02-12,2015-06-26,6465.85725266534,2015-02-12,2015-06-30,1
BOL.ST,2015,2015-12-31,2016-02-11,2016-06-29,6342.88243346014,2016-02-11,2016-06-30,1
BOL.ST,2016,2016-12-31,2017-02-10,2017-06-26,10306.4188414728,2017-02-10,2017-06-30,1
BOL.ST,2017,2017-12-31,2018-02-14,2018-06-21,11300.8501075953,2018-02-14,2018-06-30,1
BOL.ST,2018,2018-12-31,2019-02-13,2019-06-19,10819.7009601906,2019-02-13,2019-06-30,1
BOL.ST,2019,2019-12-31,2020-02-13,2020-06-03,10588.6781590108,2020-02-13,2020-06-30,1
BOL.ST,2020,2020-12-31,2021-02-12,2021-06-02,13475.4700335178,2021-02-12,2021-06-30,1
BOL.ST,2021,2021-12-31,2022-02-11,2022-06-01,17606.0378060254,2022-02-11,2022-06-30,1
BOL.ST,2022,2022-12-31,2023-02-14,2023-06-21,16523.3757913919,2023-02-14,2023-06-30,1
BOL.ST,2023,2023-12-31,2024-02-08,2024-06-19,13149.2848856718,2024-02-08,2024-06-30,1
BOL.ST,2024,2024-12-31,2025-02-06,2025-06-30,15680.3005346818,2025-02-06,2025-06-30,1
BONAVb.ST,2019,2019-12-31,2020-01-23,2020-04-24,1185.06804045487,2020-01-23,2020-06-30,1
BONAVb.ST,2020,2020-12-31,2021-01-29,2021-04-30,-107.364162763487,2021-01-29,2021-06-30,1
BONAVb.ST,2021,2021-12-31,2022-02-03,2022-05-03,1084.46104699511,2022-02-03,2022-06-30,1
BONAVb.ST,2022,2022-12-31,2023-02-02,2023-05-08,851.604247275305,2023-02-02,2023-06-30,1
BONAVb.ST,2023,2023-12-31,2024-02-01,2024-06-19,-32.9491318728728,2024-02-01,2024-06-30,1
BONAVb.ST,2024,2024-12-31,2025-02-04,2025-06-24,87.7580707087416,2025-02-04,2025-06-30,1
BONEX.ST,2017,2017-12-31,2018-02-20,2018-06-22,-128.557324804568,2018-02-20,2018-06-30,1
BONEX.ST,2018,2018-12-31,2019-02-27,2019-06-14,-139.282689789679,2019-02-27,2019-06-30,1
BONEX.ST,2019,2019-12-31,2020-02-26,2020-06-29,-122.305688490244,2020-02-26,2020-06-30,1
BONEX.ST,2020,2020-12-31,2021-02-17,2021-05-07,-70.2487089046455,2021-02-17,2021-06-30,1
