Ticker,Year,FormationYear,PROF,PROF_w,sigma_acc,sigma_mean,sigma_raw,MarketCap,theta_obs,theta_post_mean,theta_conservative,theta_post_sd,theta_post_sd_between,theta_conservative_sd_between,p_q5,p_q5_sd_mc,p_median,p_median_sd_mc,p_q1,p_q1_sd_mc,lambda_i,mu_t,var_obs_t,obs_var_i,tau2_t,q5_cutoff_obs,median_cutoff_obs,q1_cutoff_obs,n_sigma_draws_used,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,FiscalYear,ForecastDate,ForecastCutoffDate,ForecastWindowStart,cfo_forecast,forecast_timing_valid,has_analyst_cfo_forecast,CFO_lead1_analyst_scaled,firm_idx_y,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws
SOLTEQ.HE,2024,2025,-0.0877164934718891,-0.0877164934718891,0.0265233231175982,0.0265233231175982,0.0265233231175982,139.23,-0.0877164934718891,-0.0777466611613224,-0.10344619023315726,0.0930890325243707,0.0,0.0,2.786630997442252e-05,0.0,0.0127309927686092,0.0,0.8378443865001148,0.0,0.9606757580968296,0.16581241968849,0.2615371392282783,0.0090202837984488,0.2203619842859505,0.2874496669726969,0.1202742499730126,0.0040355103259238,1,Solteq Oyj,Software & IT Services,Information Technology,111.83,38.61,164.7,12.73,4.04,0.51,612.34,18.1,591.08,70.73,514.97,1.86,23.7,187.65,0.0,-18.739999999999995,17.88,-268.66,-257.38,4.04,-21.29999999999996,639.66,626.0,-0.0340255591054312,18.1,-60.48,-66.61000000000001,-0.0966134185303514,0.0289137380191693,-0.106405750798722,0.000814696485623,,,True,6,526,2024.0,2025-04-30,2025-06-30,2025-02-13,29.4172282947273,True,True,0.0469923774676154,526,0.0349832492961321,0.012026464176739,0.0125134843067607,0.0487796811138314,8000
SPGP.CO,2024,2025,0.299248238233416,0.299248238233416,0.024538391686197,0.024538391686197,0.024538391686197,6060.92,0.299248238233416,0.294731378206445,0.2857080656583882,0.0863675184344111,0.0,0.0,0.5543300274011034,0.0,0.9808783390971406,0.0,0.0003153008313546,0.0,0.9661495685624304,0.16581241968849,0.2615371392282783,0.0077206971707469,0.2203619842859505,0.2874496669726969,0.1202742499730126,0.0040355103259238,1,SP Group A/S,Chemicals,Materials,2027.6,237.36,1293.03,578.64,11.45,2248.87,4989.61,794.5,4552.68,2126.74,1524.44,0.0,100.2,2668.79,8.92,256.91999999999985,161.92000000000002,24.430000000000064,-83.75,-0.2600000000000015,-13.44000000000024,4531.15,4760.379999999999,-0.0028233040219478,794.5,551.89,561.2100000000005,0.115934022073868,0.16689844088077,0.1178918489700403,0.4724139669522181,,,True,7,528,2024.0,2025-05-22,2025-06-30,2025-03-31,941.812777929032,True,True,0.1978440330244711,528,0.0349832492961321,0.0101233693254009,0.0117471895493802,0.0436873274895783,8000
SRV1V.HE,2024,2025,-0.008357884135648,-0.008357884135648,0.0740881248166063,0.0740881248166063,0.0740881248166063,931.21,-0.008357884135648,0.0338044769797168,-0.10518807892691781,0.2309637085290638,0.0,0.0,0.1001401513140434,0.0,0.2887853860274187,0.0,0.5213967701161737,0.0,0.7579245130218255,0.16581241968849,0.2615371392282783,0.070381988893348,0.2203619842859505,0.2874496669726969,0.1202742499730126,0.0040355103259238,1,SRV Yhtiot Oyj,Construction & Engineering,Industrials,4591.59,477.07,1843.68,1.62,0.11,79.76,5304.15,4.24,8666.05,7582.07,1034.7,0.0,63.72,1727.71,0.0,478.7300000000005,34.19999999999999,146.60000000000014,-19.65,0.0099999999999999,278.2900000000003,4905.69,5104.92,0.0545140766162839,4.24,18.81,1707.1899999999996,0.0036846806610093,0.0008305712920084,0.3344205198122594,0.0156241429836314,,,True,5,529,2024.0,2025-05-02,2025-06-30,2025-02-06,261.151945558254,True,True,0.051156912460578,529,0.0349832492961321,0.0200772893117251,0.0451800748177235,0.1105138813204678,8000
SSABAH.HE,2024,2025,0.1576821926686692,0.1576821926686692,0.0336059228243029,0.0336059228243029,0.0336059228243029,45313.53,0.1576821926686692,0.1581835198146228,0.13301733916672362,0.1165675347149776,0.0,0.0,0.1328029932935965,0.0,0.6258615315777654,0.0,0.0937365016673067,0.0,0.938337866245136,0.16581241968849,0.2615371392282783,0.0144809142189916,0.2203619842859505,0.2874496669726969,0.1202742499730126,0.0040355103259238,1,SSAB AB,Metals & Mining,Materials,75986.55,28591.34,28050.56,508.91,1180.25,31195.51,113838.97,12098.2,105175.85,90437.52,2981.84,496.29,740.37,72959.83,50.38,1193.0,-520.2700000000004,89.68000000000029,-928.75,37.569999999999936,732.4100000000001,108568.5,111203.735,0.0065861996451827,12098.2,21371.57,-13748.75,0.1921839225993623,0.1087931084329137,-0.1236356854380835,0.280525739535637,,,True,7,530,2024.0,2025-06-19,2025-06-30,2025-01-29,9802.64483821864,True,True,0.0881503201148652,530,0.0349832492961321,0.011466628778807,0.0183404519173135,0.0547968971261403,8000
SSABa.ST,2024,2025,0.1088591581917104,0.1088591581917104,0.0335597313584391,0.0335597313584391,0.0335597313584391,45313.53,0.1088591581917104,0.1123619636778065,0.08425789467113601,0.1164171727595992,0.0,0.0,0.062507889283587,0.0,0.4609449719667003,0.0,0.1839499964636191,0.0,0.938496841198564,0.16581241968849,0.2615371392282783,0.0144411334363467,0.2203619842859505,0.2874496669726969,0.1202742499730126,0.0040355103259238,1,SSAB AB,Metals & Mining,Materials,75986.55,28591.34,28050.56,508.9,1180.25,31195.51,113838.97,12098.2,105175.85,90437.52,6546.420000000001,496.29,740.37,72959.83,50.38,1193.0,-520.2700000000004,89.68000000000029,-928.77,37.569999999999936,732.39,108568.5,111203.735,0.0065860197951085,12098.2,21371.57,-13748.75,0.1921839225993623,0.1087931084329137,-0.1236356854380835,0.280525739535637,,,True,7,531,2024.0,2025-06-19,2025-06-30,2025-01-29,9802.64483821864,True,True,0.0881503201148652,531,0.0349832492961321,0.0114825036841751,0.0182868640349931,0.0544285459160275,8000
SSH1V.HE,2024,2025,0.8635550955114334,0.8635550955114334,0.072076576619209,0.072076576619209,0.072076576619209,501.35,0.8635550955114334,0.701595995856362,0.7707076288065764,0.2261639449547938,0.0,0.0,0.9945718601607854,0.0,0.9994927407107834,0.0,7.222345486701871e-05,0.0,0.7678813332378576,0.16581241968849,0.2615371392282783,0.0666120242587937,0.2203619842859505,0.2874496669726969,0.1202742499730126,0.0040355103259238,1,SSH Communications Security Oyj,Software & IT Services,Information Technology,107.39,34.4,190.49,5.88,0.0,2.37,354.05,31.7,257.38,0.89,263.56,102.98,4.14,26.99,79.28,9.75,10.32,0.1899999999999977,0.29,0.0,-0.469999999999998,350.68,352.365,-0.0013338441672697,31.7,37.07,25.56,0.1052034112355086,0.0899635321328735,0.0725384189689668,0.0067259801626154,,,True,6,532,2024.0,2025-05-02,2025-06-30,2025-02-14,31.6903484497656,True,True,0.0899361413584368,532,0.0349832492961321,0.0238761222081526,0.0396471740426751,0.1153624528496835,8000
STEa.ST,2024,2025,0.0577321271634106,0.0577321271634106,0.0191134311384823,0.0191134311384823,0.0191134311384823,90101.13,0.0577321271634106,0.0599817844899967,0.04940625285634709,0.0677256632160202,0.0,0.0,0.0003470701071308,0.0,0.1778830688049761,0.0,0.2139312136222606,0.0,0.9791853142323412,0.16581241968849,0.2615371392282783,0.0046842670037853,0.2203619842859505,0.2874496669726969,0.1202742499730126,0.0040355103259238,1,Stora Enso Oyj,Containers & Packaging,Materials,55528.25,23522.14,49785.98,8189.8,152.97,58905.37,233009.21,11061.87,105145.82,69113.42,27317.71,894.71,2823.5600000000004,119305.14,-1765.04,-2812.9199999999983,-4037.7999999999993,16186.120000000004,3514.45,-350.36,-11797.15,232134.31,232571.76,-0.0507247741514275,11061.87,8578.37,-2038.1699999999985,0.0368848307292338,0.0475632553152627,-0.0087636177324366,0.2532782569990441,,,True,7,535,2024.0,2025-06-25,2025-06-30,2025-02-11,11269.4420754101,True,True,0.0484557629671379,535,0.0349832492961321,0.0085864156408526,0.0087883121877872,0.035155548045411,8000
STOGR.CO,2024,2025,0.1499701276638459,0.1499701276638459,0.018636064494835,0.018636064494835,0.018636064494835,12933.69,0.1499701276638459,0.1502839364523129,0.14204680980103065,0.0660681096743787,0.0,0.0,0.0187226318181225,0.0,0.6734550118194098,0.0,0.0135924993824004,0.0,0.9801917053429618,0.16581241968849,0.2615371392282783,0.0044532055231159,0.2203619842859505,0.2874496669726969,0.1202742499730126,0.0040355103259238,1,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,8412.78,252.65,4472.61,1969.14,134.3,2626.25,26991.6,1837.29,14338.86,8040.24,3788.8,0.0,328.47,14545.23,0.0,1445.9700000000005,103.19,2145.69,1969.14,-46.22,1120.010000000001,23789.02,25390.31,0.0441117103335879,1837.29,2062.87,967.8500000000004,0.0812463494931727,0.0723618577323396,0.0381188729086017,0.1034351293859744,,,True,2,536,2024.0,2025-05-22,2025-06-30,2025-03-06,1942.97055086668,True,True,0.0765240972192415,536,0.0349832492961321,0.0080706566830886,0.0091708848060289,0.0342975648306845,8000
STORb.ST,2024,2025,0.0041364040960125,0.0041364040960125,0.0359606693422301,0.0359606693422301,0.0359606693422301,19950.99,0.0041364040960125,0.0154505289441117,-0.02385568813025263,0.1241812484565918,0.0,0.0,0.0112609271521403,0.0,0.1748352704176956,0.0,0.4996758706584981,0.0,0.9300197694343372,0.16581241968849,0.2615371392282783,0.0165813491014467,0.2203619842859505,0.2874496669726969,0.1202742499730126,0.0040355103259238,1,Storskogen Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,13759.0,1952.35,9826.54,1462.98,588.07,3887.23,44393.17,3150.66,34763.01,28209.48,5403.31,0.0,1061.74,21390.56,0.0,95.19000000000052,381.7999999999999,1246.8900000000012,913.29,-22.029999999999973,-642.2400000000007,44467.79,44430.48,-0.0144549417426955,3150.66,3345.12,-1072.9199999999985,0.0752888557584793,0.0709121305914318,-0.0241482873918984,0.0874901644096575,,,True,1,537,2024.0,2025-05-08,2025-06-30,2025-02-13,3092.81060239973,True,True,0.0696101100505718,537,0.0349832492961321,0.0154385577920268,0.0164667733169267,0.0654454433922659,8000
SUBC.OL,2024,2025,0.0530634828809104,0.0530634828809104,0.0196028925335446,0.0196028925335446,0.0196028925335446,53957.96,0.0530634828809104,0.0555293897072102,0.04431517217884759,0.0694225306629009,0.0,0.0,0.000367437041962,0.0,0.1664870900740405,0.0,0.2400239075969565,0.0,0.978129223244843,0.16581241968849,0.2615371392282783,0.0049272505606705,0.2203619842859505,0.2874496669726969,0.1202742499730126,0.0040355103259238,1,Subsea 7 SA,Oil & Gas Related Equipment and Services,Energy,28119.88,6538.69,27662.98,1570.74,0.0,49566.95,87293.12,9095.69,73455.28,65642.4,3193.05,145.04,2174.54,48308.77,506.91,-916.1699999999984,-1071.7600000000002,1148.5400000000009,319.05999999999995,0.0,-673.889999999999,82048.7,84670.91,-0.0079589318220389,9095.69,6362.47,10424.629999999996,0.0751435174134776,0.1074240255596638,0.1231193806704096,0.585407077826375,,,True,3,542,2024.0,2025-06-26,2025-06-30,2025-02-27,10359.5016,True,True,0.1223501861501193,542,0.0349832492961321,0.0105459629840203,0.0080523920110686,0.039081360514854,8000
SUY1V.HE,2024,2025,-0.0842624775090508,-0.0842624775090508,0.0360947090753284,0.0360947090753284,0.0360947090753284,1563.02,-0.0842624775090508,-0.0666406844570377,-0.1124489020554428,0.1246115608899227,0.0,0.0,0.0014273449632321,0.0,0.0503577780861267,0.0,0.7607092377215705,0.0,0.92953393863402,0.16581241968849,0.2615371392282783,0.0167051900549665,0.2203619842859505,0.2874496669726969,0.1202742499730126,0.0040355103259238,1,Suominen Oyj,Textiles & Apparel,Consumer Discretionary,1858.23,486.45,1472.26,470.68,2.52,1545.7,3652.18,44.82,5371.95,5026.51,417.5,0.0,44.55,1383.89,0.0,-26.079999999999927,-170.72999999999996,104.80999999999996,23.28000000000003,0.8600000000000001,63.98000000000012,3539.33,3595.755,0.0177932033745347,44.82,350.48,228.90999999999983,0.0974704895077668,0.0124646979563401,0.0636611782504647,0.4298679971243869,,,True,1,543,2024.0,2025-05-08,2025-06-30,2025-03-05,200.24264912261,True,True,0.0556886242590526,543,0.0349832492961321,0.0128614303119664,0.0196622281552248,0.060040107633674,8000
SVEDb.ST,2024,2025,0.1477934630548136,0.1477934630548136,0.0223337881491916,0.0223337881491916,0.0223337881491916,2257.65,0.1477934630548136,0.1483016888590957,0.13651143791619264,0.0788373237481856,0.0,0.0,0.0382431326956039,0.0,0.6364790902165436,0.0,0.034115678825482,0.0,0.9717949371534476,0.16581241968849,0.2615371392282783,0.0063957151639233,0.2203619842859505,0.2874496669726969,0.1202742499730126,0.0040355103259238,1,Svedbergs Group AB,Homebuilding & Construction Supplies,Consumer Discretionary,1194.23,242.12,705.39,239.95,2.45,433.68,3208.52,191.96,2220.83,1207.96,744.43,30.88,66.9,1572.6,0.0,111.16000000000008,23.710000000000008,-328.85,-339.51000000000005,-1.5099999999999998,75.28000000000004,2940.41,3074.465,0.0244855609024659,191.96,194.72,405.74,0.0633345964257195,0.0624368792619203,0.1319709282753259,0.1410586882595833,,,True,1,545,2024.0,2025-06-17,2025-06-30,2025-02-11,295.551392468724,True,True,0.0961309992043246,545,0.0349832492961321,0.0097536982807279,0.0109112483960756,0.0410774116768282,8000
SWECb.ST,2024,2025,0.1773815914204458,0.1773815914204458,0.0129844964260691,0.0129844964260691,0.0129844964260691,61470.1,0.1773815914204458,0.17726919812844,0.17349563330314113,0.046268710852512,0.0,0.0,0.0086824783776953,0.0,0.8914458644817214,0.0,8.965675393656495e-05,0.0,0.9902851047067384,0.16581241968849,0.2615371392282783,0.0021617952181431,0.2203619842859505,0.2874496669726969,0.1202742499730126,0.0040355103259238,1,Sweco AB (publ),Construction & Engineering,Industrials,12536.6,1700.47,10965.67,1203.9,263.19,828.65,29089.97,4131.04,31197.42,0.0,28699.67,0.0,323.41,12252.84,5.14,1685.6900000000005,590.01,1314.8199999999997,-242.8199999999999,66.87,-395.089999999999,25684.58,27387.275,-0.0144260427516063,4131.04,2492.17,2809.149999999998,0.0909973701290106,0.1508379347708014,0.1025713584137157,0.0302567524516404,,,True,5,548,2024.0,2025-06-17,2025-06-30,2025-02-07,4045.74473376501,True,True,0.1477235224667299,548,0.0349832492961321,0.0064704362243568,0.0057496491941709,0.0250548769327206,8000
SWON.OL,2024,2025,0.0143614098599213,0.0143614098599213,0.0797408793375583,0.0797408793375583,0.0797408793375583,12119.24,0.0143614098599213,0.0552634104621927,-0.09366560335991661,0.2439520802822149,0.0,0.0,0.1314775128452822,0.0,0.3320882050369529,0.0,0.4831187823741059,0.0,0.7299324669504053,0.16581241968849,0.2615371392282783,0.0815316761051317,0.2203619842859505,0.2874496669726969,0.1202742499730126,0.0040355103259238,1,SoftwareOne Holding Ltd,Software & IT Services,Information Technology,40328.01,3399.12,42394.93,4019.77,260.03,403.04,53956.82,423.43,12394.79,491.05,11558.98,0.0,239.95,7298.03,0.0,5863.860000000001,178.65999999999983,7536.340000000004,2555.83,24.33999999999997,729.029999999997,45573.52,49765.17,0.014649402383233,423.43,908.16,509.7600000000002,0.0182489078204696,0.008508561309044,0.0102433087237519,0.008098836997844,,,True,6,549,2024.0,2025-06-25,2025-06-30,2025-02-19,1704.73011434253,True,True,0.0342554866052407,549,0.0349832492961321,0.028963222282052,0.0392082119648294,0.1335286264347761,8000
SYNSAM.ST,2024,2025,0.0449104987855855,0.0449104987855855,0.0171748342661338,0.0171748342661338,0.0171748342661338,6870.25,0.0449104987855855,0.0469506158185906,0.03816083916803942,0.0609788567164305,0.0,0.0,3.483197866793741e-05,0.0,0.1082479228632804,0.0,0.2513287850656336,0.0,0.9831258509561348,0.16581241968849,0.2615371392282783,0.0037822431002364,0.2203619842859505,0.2874496669726969,0.1202742499730126,0.0040355103259238,1,Synsam AB (publ),Specialty Retailers,Consumer Discretionary,2090.12,431.8,2137.41,112.06,138.79,809.11,8475.62,948.86,6544.38,1618.04,4181.9,0.0,626.47,2626.78,0.0,145.04999999999995,-154.14000000000004,-368.4300000000003,-355.08,20.999999999999982,333.5400000000003,8090.36,8282.99,0.0402680674490733,948.86,1144.57,667.2700000000004,0.1381831923013308,0.1145552511834494,0.0805590734746752,0.0976833244999692,,,True,1,552,2024.0,2025-05-19,2025-06-30,2025-02-21,1775.05016335139,True,True,0.21430065270529,552,0.0349832492961321,0.0103791113886572,0.0061478831150139,0.036299977453612,8000
SYSR.ST,2024,2025,0.1879875811062925,0.1879875811062925,0.0405690555176167,0.0405690555176167,0.0405690555176167,15721.34,0.1879875811062925,0.1860495270552437,0.15302857423308247,0.1387771245851305,0.0,0.0,0.2367784551849383,0.0,0.687199799815496,0.0,0.0924991115636481,0.0,0.912602482816975,0.16581241968849,0.2615371392282783,0.0211034822617059,0.2203619842859505,0.2874496669726969,0.1202742499730126,0.0040355103259238,1,Systemair AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5554.47,417.52,3216.93,614.64,189.87,5496.42,9868.87,1336.83,12290.01,8070.24,3051.5,0.0,97.16,5689.41,8.36,-302.1300000000001,65.01999999999998,-340.71000000000004,-491.1799999999999,22.590000000000003,-495.03,9990.12,9929.495,-0.0498544991462304,1336.83,567.08,655.2700000000004,0.0571106586991584,0.1346322244988289,0.0659922785599872,0.5535447673824297,,,True,5,553,2024.0,2024-06-10,2024-06-30,2024-06-04,1120.51853279275,True,True,0.1128474844685202,553,0.0349832492961321,0.0137002062273834,0.0225037004664952,0.0657222295790682,8000
TEL.OL,2024,2025,0.1634544831971824,0.1634544831971824,0.0160198092688633,0.0160198092688633,0.0160198092688633,173643.61,0.1634544831971824,0.163489175820195,0.15756923172573215,0.0569404445950015,0.0,0.0,0.0147168210353807,0.0,0.7758763530652719,0.0,0.0025571150169542,0.0,0.9852868713213744,0.16581241968849,0.2615371392282783,0.0032906296887202,0.2203619842859505,0.2874496669726969,0.1202742499730126,0.0040355103259238,1,Telenor ASA,Telecommunications Services,Communication Services,27453.0,10380.0,46384.0,11350.0,1711.0,54678.0,228808.0,31481.0,79928.0,17731.0,44986.0,149.0,3994.0,75855.0,5917.0,-12303.0,-9176.0,394.0,-439.0,-371.0,-4331.0,218376.0,223592.0,-0.0193701026870371,31481.0,29120.0,-524.0,0.1302372177895452,0.1407966295752978,-0.002343554331103,0.244543633045905,,,True,0,558,2024.0,2025-06-26,2025-06-30,2025-02-06,31104.96,True,True,0.1391148162724963,558,0.0349832492961321,0.0072220023611023,0.00778166401008,0.0296719817123469,8000
TEL2b.ST,2024,2025,0.1893627164214187,0.1893627164214187,0.0132158510929281,0.0132158510929281,0.0132158510929281,77848.51,0.1893627164214187,0.1891257848717223,0.18533845205849814,0.0470848935515524,0.0,0.0,0.0186167885300873,0.0,0.9288550842614234,0.0,4.1421583927148126e-05,0.0,0.9899393390926986,0.16581241968849,0.2615371392282783,0.0022395182343121,0.2203619842859505,0.2874496669726969,0.1202742499730126,0.0040355103259238,1,Tele2 AB,Telecommunications Services,Communication Services,7225.46,325.91,13440.29,6843.01,25.7,10401.24,66252.54,9944.2,30085.84,17143.52,7269.49,0.0,1370.9199999999998,22717.83,0.0,-1143.7699999999995,-1319.14,586.9300000000003,245.6800000000003,-7.52,-173.39999999999964,66505.87,66379.20499999999,-0.0026122638859564,9944.2,9965.7,1124.2900000000009,0.1501328616394246,0.1498089650215003,0.0169373827240022,0.1566942538706211,,,True,0,559,2024.0,2025-06-30,2025-06-30,2025-01-29,11310.3081602034,True,True,0.1703893284079464,559,0.0349832492961321,0.0062553297676703,0.0062333365109514,0.0249656041298212,8000
TELIA.ST,2024,2025,0.4462147849386159,0.4462147849386159,0.0287041808915377,0.0287041808915377,0.0287041808915377,123986.06,0.4462147849386159,0.433386685603457,0.42791522555549033,0.1004057669810868,0.0,0.0,0.9430878479807951,0.0,0.9994152849975688,0.0,5.315532529863463e-06,0.0,0.9542511015421862,0.16581241968849,0.2615371392282783,0.0105646386226514,0.2203619842859505,0.2874496669726969,0.1202742499730126,0.0040355103259238,1,Telia Company AB,Telecommunications Services,Communication Services,34333.25,10087.67,42278.38,10391.99,769.02,70766.91,210011.15,21556.28,90641.94,49547.1,10981.54,902.08,3785.27,56996.59,4028.08,-19619.27,-1637.1100000000006,-12245.980000000003,-3772.18,-150.15999999999997,-9658.519999999991,227999.98,219005.565,-0.0441017103834781,21556.28,24554.47,2276.3099999999977,0.1121180185535468,0.0984280011332132,0.0103938454714609,0.3231283643408787,,,True,0,560,2024.0,2025-06-26,2025-06-30,2025-01-30,27638.3677420255,True,True,0.1261993855819394,560,0.0349832492961321,0.0114932947365235,0.0147737140880555,0.0501141180881871,8000
TELIA1.HE,2024,2025,0.4314325665341574,0.4314325665341574,0.0290708456851045,0.0290708456851045,0.0290708456851045,123986.06,0.4314325665341574,0.4189829455394251,0.4126845594381958,0.1016285890519147,0.0,0.0,0.9217228411974464,0.0,0.998899655162855,0.0,1.302639881258522e-05,0.0,0.953129982260096,0.16581241968849,0.2615371392282783,0.0108362660968779,0.2203619842859505,0.2874496669726969,0.1202742499730126,0.0040355103259238,1,Telia Company AB,Telecommunications Services,Communication Services,34333.25,10087.67,42278.38,10391.99,769.02,70766.91,210011.15,21556.28,90641.94,34041.96,26486.68,0.0,3785.27,56996.59,4028.08,-19619.27,-1637.1100000000006,-12245.980000000003,-3772.18,-150.15999999999997,-9658.519999999991,227999.98,219005.565,-0.0441017103834781,21556.28,24554.47,2276.3099999999977,0.1121180185535468,0.0984280011332132,0.0103938454714609,0.3231283643408787,,,True,0,561,2024.0,2025-06-26,2025-06-30,2025-01-30,27600.3683039633,True,True,0.1260258765751605,561,0.0349832492961321,0.0121165726097112,0.0142254886419803,0.0519680363469981,8000
TGS.OL,2024,2025,0.0692560428739591,0.0692560428739591,0.0641673341323685,0.0641673341323685,0.0641673341323685,22257.39,0.0692560428739591,0.0879181666469829,-0.00805474441405514,0.2063756192812989,0.0,0.0,0.1451954360478689,0.0,0.4023726840598866,0.0,0.3759905204719139,0.0,0.8067230317799644,0.16581241968849,0.2615371392282783,0.0527949426952228,0.2203619842859505,0.2874496669726969,0.1202742499730126,0.0040355103259238,1,TGS ASA,Oil & Gas Related Equipment and Services,Energy,9422.22,1395.7,14377.26,1003.2,707.01,9681.28,45892.24,6754.79,14162.18,3464.78,8588.25,0.0,475.33,23585.69,5.32,4933.03,-598.29,8479.93,1003.2,651.63,-1293.7800000000009,19828.45,32860.345,-0.0393720759778998,6754.79,6168.87,5781.27,0.1877299218860909,0.2055605320029354,0.1759345496829081,0.2946189396368175,,,True,3,563,2024.0,2025-06-12,2025-06-30,2025-02-20,8291.40624035,True,True,0.2523225559667739,563,0.0349832492961321,0.022356160104822,0.0355747161677458,0.106128505101955,8000
THULE.ST,2024,2025,0.2489200870418855,0.2489200870418855,0.0376010935836082,0.0376010935836082,0.0376010935836082,37872.49,0.2489200870418855,0.2426027352830066,0.21851446041292077,0.1294241497694345,0.0,0.0,0.3829660406198527,0.0,0.8398852413483564,0.0,0.0292382409772187,0.0,0.9239859334275882,0.16581241968849,0.2615371392282783,0.0181286423716468,0.2203619842859505,0.2874496669726969,0.1202742499730126,0.0040355103259238,1,Thule Group AB,Automobiles & Auto Parts,Consumer Discretionary,3692.92,416.38,1730.28,79.16,52.43,2404.72,15377.23,2349.26,9703.17,5559.93,2595.38,682.41,158.65,8322.43,0.0,-0.900000000000091,321.74,245.29999999999995,-57.75999999999999,-26.1,-651.8000000000001,11040.18,13208.705,-0.0493462455252047,2349.26,1841.26,614.2999999999993,0.1393974655350392,0.1778569511545606,0.046507208693055,0.1820556973601878,,,True,1,564,2024.0,2025-06-13,2025-06-30,2025-02-07,1799.0603202077,True,True,0.1362026269954321,564,0.0349832492961321,0.0141109379003242,0.0191900982824754,0.0642682808106011,8000
TIETO.HE,2024,2025,-0.2057725595560758,-0.2057725595560758,0.0405298604080084,0.0405298604080084,0.0405298604080084,23760.48,-0.2057725595560758,-0.1733542041369646,-0.24066993940713205,0.1386547499218771,0.0,0.0,0.000187416705106,0.0,0.0093489148914398,0.0,0.9348816323444518,0.0,0.9127565503723594,0.16581241968849,0.2615371392282783,0.0210627244121725,0.2203619842859505,0.2874496669726969,0.1202742499730126,0.0040355103259238,1,Tietoevry Oyj,Software & IT Services,Information Technology,9129.98,2123.94,11398.65,3940.76,118.85,3035.87,35939.8,3784.51,21839.05,12063.48,11912.42,0.0,1006.26,15274.68,0.0,-1070.7800000000009,-13.519999999999982,-1326.5699999999997,-666.3599999999997,-448.23,-845.2800000000007,39353.44,37646.62,-0.0224530117179178,3784.51,3035.51,-10688.030000000002,0.0806316742379528,0.1005272186453923,-0.2839041061322371,0.080641236849417,,,True,6,565,2024.0,2025-05-12,2025-06-30,2025-02-14,2707.36842872189,True,True,0.0719153121507824,565,0.0349832492961321,0.0174024242319623,0.0193030079128957,0.0735216065980235,8000
TIETOS.ST,2024,2025,0.2220511329860919,0.2220511329860919,0.0343047670824903,0.0343047670824903,0.0343047670824903,23760.48,0.2220511329860919,0.2184469459249602,0.19641621461902933,0.1188377200047849,0.0,0.0,0.2910506471371443,0.0,0.8041216272901678,0.0,0.0332850213563255,0.0,0.9359127040823436,0.16581241968849,0.2615371392282783,0.0150894454518411,0.2203619842859505,0.2874496669726969,0.1202742499730126,0.0040355103259238,1,Tietoevry Oyj,Software & IT Services,Information Technology,9129.98,2123.94,11398.65,4534.98,118.85,3035.87,35939.8,3784.51,21839.05,6031.74,11912.42,0.0,503.13,15274.68,0.0,-1070.7800000000009,-13.519999999999982,-1326.5699999999997,-634.75,-448.23,-813.670000000001,39353.44,37646.62,-0.0216133613057427,3784.51,3035.51,-10688.030000000002,0.0806316742379528,0.1005272186453923,-0.2839041061322371,0.080641236849417,,,True,6,566,2024.0,2025-05-12,2025-06-30,2025-02-14,2827.77479045634,True,True,0.0751136434149025,566,0.0349832492961321,0.0137323886919939,0.0175133316521437,0.0600557818634915,8000
TLT1V.HE,2024,2025,-0.0099548774247568,-0.0099548774247568,0.0399516092156626,0.0399516092156626,0.0399516092156626,589.78,-0.0099548774247568,0.0049821443645888,-0.04394759856154866,0.1368457478420724,0.0,0.0,0.0148795101660939,0.0,0.1706374956876808,0.0,0.540714818231528,0.0,0.9150181971580204,0.16581241968849,0.2615371392282783,0.0204659959338732,0.2203619842859505,0.2874496669726969,0.1202742499730126,0.0040355103259238,1,Teleste Oyj,Communications & Networking,Communication Services,793.4,103.64,483.2,96.49,1.64,135.51,1425.78,144.44,1539.88,769.73,764.09,14.73,27.21,652.78,-7.87,-32.08000000000004,33.980000000000004,31.47999999999996,31.58999999999999,-0.4600000000000002,-66.41000000000001,1478.95,1452.365,-0.0457254202628127,144.44,123.05,-186.6199999999999,0.0847238813934513,0.0994515841403504,-0.1284938703425102,0.0933029920164696,,,True,0,568,2024.0,2025-05-08,2025-06-30,2025-02-11,107.732887247252,True,True,0.0741775567761905,568,0.0349832492961321,0.0141309370450004,0.0219349035744746,0.0658413936790867,8000
